Symbol,Company Name,Industry,Current Price,Bound,Result Date,Days to Result,Trade Type,Sell @,Sell Premium,Max Profit (₹),Max Profit (%),POP (%),Margin,Upcoming Events,Past Events,News
M&M,Mahindra & Mahindra Ltd.,Automobile and Auto Components,3098.2,3015,2026-05-05,-16.0,CE,3500.0,1.52,305,0.49,98.06,62552.1,No upcoming events found.,No upcoming events found.,No news found.
MUTHOOTFIN,Muthoot Finance Ltd.,Financial Services,3245.0,3230,2026-05-14,-7.0,PE,2700.0,1.11,305,0.31,98.91,98811.9,No upcoming events found.,No upcoming events found.,No news found.
IOC,Indian Oil Corporation Ltd.,Oil Gas & Consumable Fuels,135.62,145,2026-05-18,-3.0,CE,158.0,0.06,304,0.55,99.13,55258.125,No upcoming events found.,No upcoming events found.,No news found.
MARUTI,Maruti Suzuki India Ltd.,Automobile and Auto Components,12958.0,12785,2026-04-28,-23.0,PE,11400.0,6.09,304,0.51,98.58,59953.0,No upcoming events found.,No upcoming events found.,No news found.
CANBK,Canara Bank,Financial Services,124.93,142,2026-05-11,-10.0,CE,152.0,0.04,303,0.42,99.5,71990.4375,No upcoming events found.,No upcoming events found.,No news found.
HAL,Hindustan Aeronautics Ltd.,Capital Goods,4290.0,3810,2026-05-14,-7.0,CE,4950.0,2.02,303,0.43,98.74,70363.8,No upcoming events found.,No upcoming events found.,No news found.
BEL,Bharat Electronics Ltd.,Capital Goods,410.2,437,2026-05-19,-2.0,CE,490.0,0.21,302,0.53,99.03,56719.88125,No upcoming events found.,No upcoming events found.,No news found.
BEL,Bharat Electronics Ltd.,Capital Goods,410.2,437,2026-05-19,-2.0,CE,485.0,0.21,302,0.51,98.71,59412.63125,No upcoming events found.,No upcoming events found.,No news found.
BEL,Bharat Electronics Ltd.,Capital Goods,410.2,419,2026-05-19,-2.0,PE,350.0,0.21,302,0.57,98.12,52915.13125,No upcoming events found.,No upcoming events found.,No news found.
HDFCLIFE,HDFC Life Insurance Company Ltd.,Financial Services,609.1,587,2026-04-16,-35.0,CE,680.0,0.28,302,0.47,98.45,63947.4,No upcoming events found.,No upcoming events found.,No news found.
TITAN,Titan Company Ltd.,Consumer Durables,4084.3,4238,2026-05-08,-13.0,CE,4550.0,1.72,301,0.43,98.41,69638.0,No upcoming events found.,No upcoming events found.,No news found.
HYUNDAI,Hyundai Motor India Ltd.,Automobile and Auto Components,1779.1,1723,2026-05-08,-13.0,CE,2040.0,1.09,299,0.67,98.19,44827.6375,No upcoming events found.,No upcoming events found.,No news found.
TITAN,Titan Company Ltd.,Consumer Durables,4084.3,4223,2026-05-08,-13.0,PE,3600.0,1.71,299,0.46,98.46,65835.25,No upcoming events found.,No upcoming events found.,No news found.
GAIL,GAIL (India) Ltd.,Oil Gas & Consumable Fuels,153.1,154,2026-05-21,0.0,CE,182.0,0.1,299,0.7,98.63,42916.729999999996,No upcoming events found.,No upcoming events found.,No news found.
LODHA,Lodha Developers Ltd.,Realty,869.9,699,2026-04-24,-27.0,PE,740.0,0.66,298,0.59,97.42,50511.65,No upcoming events found.,No upcoming events found.,No news found.
MARUTI,Maruti Suzuki India Ltd.,Automobile and Auto Components,12958.0,12785,2026-04-28,-23.0,PE,11500.0,5.95,297,0.48,98.5,61695.0,No upcoming events found.,No upcoming events found.,No news found.
RECLTD,REC Ltd.,Financial Services,329.15,340,2026-04-28,-23.0,CE,385.0,0.21,297,0.56,98.53,52862.25,No upcoming events found.,No upcoming events found.,No news found.
RECLTD,REC Ltd.,Financial Services,329.15,340,2026-04-28,-23.0,CE,380.0,0.21,297,0.54,98.75,55354.25,No upcoming events found.,No upcoming events found.,No news found.
ETERNAL,Eternal Ltd.,Consumer Services,243.0,247,2026-04-28,-23.0,CE,290.0,0.12,297,0.42,98.8,70039.94875,No upcoming events found.,No upcoming events found.,No news found.
ICICIBANK,ICICI Bank Ltd.,Financial Services,1229.8,1251,2026-04-18,-33.0,CE,1390.0,0.43,297,0.37,98.7,80862.6,No upcoming events found.,No upcoming events found.,No news found.
AXISBANK,Axis Bank Ltd.,Financial Services,1236.2,1260,2026-04-25,-26.0,CE,1420.0,0.48,296,0.46,99.0,64825.0625,No upcoming events found.,No upcoming events found.,No news found.
CHOLAFIN,Cholamandalam Investment and Finance Company Ltd.,Financial Services,1498.2,1426,2026-04-30,-21.0,CE,1860.0,0.48,296,0.39,99.41,76793.125,No upcoming events found.,No upcoming events found.,No news found.
ULTRACEMCO,UltraTech Cement Ltd.,Construction Materials,11268.0,10944,2026-04-27,-24.0,CE,12500.0,5.91,295,0.52,97.83,57153.5,No upcoming events found.,No upcoming events found.,No news found.
ABB,ABB India Ltd.,Capital Goods,6312.5,6286,2026-05-08,-13.0,CE,7350.0,2.36,295,0.38,98.93,78674.125,No upcoming events found.,No upcoming events found.,No news found.
INDIGO,InterGlobe Aviation Ltd.,Services,4207.0,4320,,,CE,4800.0,1.96,294,0.41,98.51,72440.075,No upcoming events found.,No upcoming events found.,No news found.
ZYDUSLIFE,Zydus Lifesciences Ltd.,Healthcare,1066.9,868,2026-05-19,-2.0,PE,860.0,0.32,292,0.4,98.97,73405.35,No upcoming events found.,No upcoming events found.,No news found.
TMPV,Tata Motors Passenger Vehicles Ltd.,Automobile and Auto Components,361.75,293,2026-05-14,-7.0,PE,325.0,0.36,290,0.83,96.51,35097.6,No upcoming events found.,No upcoming events found.,No news found.
UNITDSPR,United Spirits Ltd.,Fast Moving Consumer Goods,1294.4,1243,2026-05-14,-7.0,CE,1440.0,0.72,290,0.56,98.1,51788.6,No upcoming events found.,No upcoming events found.,No news found.
AXISBANK,Axis Bank Ltd.,Financial Services,1236.2,1260,2026-04-25,-26.0,CE,1390.0,0.46,289,0.4,98.74,71431.5625,No upcoming events found.,No upcoming events found.,No news found.
HDFCBANK,HDFC Bank Ltd.,Financial Services,756.95,760,2026-04-18,-33.0,PE,670.0,0.53,288,0.75,97.17,38695.6625,No upcoming events found.,No upcoming events found.,No news found.
HINDUNILVR,Hindustan Unilever Ltd.,Fast Moving Consumer Goods,2210.0,2102,2026-04-30,-21.0,PE,1960.0,0.96,288,0.47,98.3,61359.45,No upcoming events found.,No upcoming events found.,No news found.
ICICIBANK,ICICI Bank Ltd.,Financial Services,1229.8,1251,2026-04-18,-33.0,CE,1410.0,0.41,288,0.38,98.93,75934.6,No upcoming events found.,No upcoming events found.,No news found.
ICICIBANK,ICICI Bank Ltd.,Financial Services,1229.8,1251,2026-04-18,-33.0,CE,1380.0,0.41,288,0.35,98.89,83382.6,No upcoming events found.,No upcoming events found.,No news found.
ICICIBANK,ICICI Bank Ltd.,Financial Services,1229.8,1251,2026-04-18,-33.0,CE,1400.0,0.41,288,0.37,98.87,78412.6,No upcoming events found.,No upcoming events found.,No news found.
M&M,Mahindra & Mahindra Ltd.,Automobile and Auto Components,3098.2,3015,2026-05-05,-16.0,CE,3540.0,1.44,287,0.48,98.66,59748.1,No upcoming events found.,No upcoming events found.,No news found.
NESTLEIND,Nestle India Ltd.,Fast Moving Consumer Goods,1416.0,1235,2026-04-21,-30.0,CE,1580.0,0.58,287,0.41,98.46,70794.5,No upcoming events found.,No upcoming events found.,No news found.
TVSMOTOR,TVS Motor Company Ltd.,Automobile and Auto Components,3334.0,3462,2026-05-13,-8.0,PE,2960.0,1.64,286,0.47,97.8,61615.325,No upcoming events found.,No upcoming events found.,No news found.
CANBK,Canara Bank,Financial Services,124.93,142,2026-05-11,-10.0,CE,150.0,0.04,286,0.37,99.26,76648.4375,No upcoming events found.,No upcoming events found.,No news found.
ULTRACEMCO,UltraTech Cement Ltd.,Construction Materials,11268.0,10944,2026-04-27,-24.0,CE,12700.0,5.74,286,0.54,98.34,53600.5,No upcoming events found.,No upcoming events found.,No news found.
COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels,455.0,472,2026-04-27,-24.0,CE,530.0,0.21,286,0.59,98.92,48955.3875,No upcoming events found.,No upcoming events found.,No news found.
SHREECEM,Shree Cement Ltd.,Construction Materials,24100.0,23357,2026-05-06,-15.0,CE,27000.0,11.42,285,0.48,98.34,59759.875,No upcoming events found.,No upcoming events found.,No news found.
INFY,Infosys Ltd.,Information Technology,1195.0,1325,2026-04-23,-28.0,PE,1050.0,0.71,284,0.63,97.53,45436.6,No upcoming events found.,No upcoming events found.,No news found.
GRASIM,Grasim Industries Ltd.,Construction Materials,2883.1,2614,2026-05-20,-1.0,PE,2460.0,1.14,284,0.5,98.46,56840.5,No upcoming events found.,No upcoming events found.,No news found.
INFY,Infosys Ltd.,Information Technology,1195.0,1346,2026-04-23,-28.0,CE,1340.0,0.71,284,0.62,98.06,46308.6,No upcoming events found.,No upcoming events found.,No news found.
ULTRACEMCO,UltraTech Cement Ltd.,Construction Materials,11268.0,10944,2026-04-27,-24.0,CE,12800.0,5.65,282,0.55,98.47,51829.0,No upcoming events found.,No upcoming events found.,No news found.
LODHA,Lodha Developers Ltd.,Realty,869.9,699,2026-04-24,-27.0,PE,750.0,0.62,281,0.54,97.77,52104.15,No upcoming events found.,No upcoming events found.,No news found.
RELIANCE,Reliance Industries Ltd.,Oil Gas & Consumable Fuels,1326.3,1297,2026-04-24,-27.0,PE,1180.0,0.56,281,0.44,98.0,64132.25,No upcoming events found.,No upcoming events found.,No news found.
HDFCBANK,HDFC Bank Ltd.,Financial Services,756.95,776,2026-04-18,-33.0,CE,840.0,0.51,281,0.67,97.8,41924.6625,No upcoming events found.,No upcoming events found.,No news found.
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,1881.2,1847,2026-04-22,-29.0,CE,2100.0,0.75,281,0.42,98.69,66536.125,No upcoming events found.,No upcoming events found.,No news found.
DMART,Avenue Supermarts Ltd.,Consumer Services,4170.0,4480,2026-05-02,-19.0,CE,4700.0,1.88,281,0.44,98.45,63417.5,No upcoming events found.,No upcoming events found.,No news found.
HDFCBANK,HDFC Bank Ltd.,Financial Services,756.95,776,2026-04-18,-33.0,CE,835.0,0.51,281,0.66,97.52,42909.1625,No upcoming events found.,No upcoming events found.,No news found.
ZYDUSLIFE,Zydus Lifesciences Ltd.,Healthcare,1066.9,868,2026-05-19,-2.0,PE,880.0,0.31,281,0.35,98.88,79786.35,No upcoming events found.,No upcoming events found.,No news found.
INDIGO,InterGlobe Aviation Ltd.,Services,4207.0,4320,,,CE,5100.0,1.86,279,0.49,99.3,56648.075,No upcoming events found.,No upcoming events found.,No news found.
BHARTIARTL,Bharti Airtel Ltd.,Telecommunication,1905.0,1838,2026-05-13,-8.0,CE,2120.0,0.59,279,0.32,99.17,88389.1875,No upcoming events found.,No upcoming events found.,No news found.
MARUTI,Maruti Suzuki India Ltd.,Automobile and Auto Components,12958.0,12812,2026-04-28,-23.0,CE,15100.0,5.59,279,0.56,99.56,49913.5,No upcoming events found.,No upcoming events found.,No news found.
ABB,ABB India Ltd.,Capital Goods,6312.5,6286,2026-05-08,-13.0,CE,7450.0,2.24,279,0.38,99.07,74292.125,No upcoming events found.,No upcoming events found.,No news found.
WIPRO,Wipro Ltd.,Information Technology,195.85,212,2026-04-16,-35.0,CE,225.0,0.09,277,0.48,98.67,58279.275,No upcoming events found.,No upcoming events found.,No news found.
HINDUNILVR,Hindustan Unilever Ltd.,Fast Moving Consumer Goods,2210.0,2118,2026-04-30,-21.0,CE,2440.0,0.93,277,0.4,98.38,68856.45,No upcoming events found.,No upcoming events found.,No news found.
WIPRO,Wipro Ltd.,Information Technology,195.85,191,2026-04-16,-35.0,PE,175.0,0.09,277,0.41,97.94,68029.275,No upcoming events found.,No upcoming events found.,No news found.
PFC,Power Finance Corporation Ltd.,Financial Services,422.8,420,2026-05-13,-8.0,CE,510.0,0.21,276,0.49,98.99,56856.8,No upcoming events found.,No upcoming events found.,No news found.
PFC,Power Finance Corporation Ltd.,Financial Services,422.8,420,2026-05-13,-8.0,CE,505.0,0.21,276,0.47,98.94,59261.8,No upcoming events found.,No upcoming events found.,No news found.
MARUTI,Maruti Suzuki India Ltd.,Automobile and Auto Components,12958.0,12812,2026-04-28,-23.0,CE,14300.0,5.53,276,0.43,98.32,64098.5,No upcoming events found.,No upcoming events found.,No news found.
UNIONBANK,Union Bank of India,Financial Services,157.53,184,2026-04-23,-28.0,CE,190.0,0.06,276,0.38,99.04,72940.43,No upcoming events found.,No upcoming events found.,No news found.
PFC,Power Finance Corporation Ltd.,Financial Services,422.8,420,2026-05-13,-8.0,CE,500.0,0.21,276,0.45,98.88,61523.8,No upcoming events found.,No upcoming events found.,No news found.
JIOFIN,Jio Financial Services Ltd.,Financial Services,230.31,245,2026-04-17,-34.0,CE,290.0,0.12,276,0.23,99.37,120194.98,No upcoming events found.,No upcoming events found.,No news found.
MUTHOOTFIN,Muthoot Finance Ltd.,Financial Services,3245.0,3255,2026-05-14,-7.0,CE,4100.0,1.0,275,0.34,99.43,81113.4,No upcoming events found.,No upcoming events found.,No news found.
INDHOTEL,Indian Hotels Co. Ltd.,Consumer Services,644.25,607,2026-05-11,-10.0,CE,730.0,0.28,275,0.41,99.15,66836.25,No upcoming events found.,No upcoming events found.,No news found.
AMBUJACEM,Ambuja Cements Ltd.,Construction Materials,427.2,428,2026-05-04,-17.0,CE,500.0,0.26,275,0.25,98.66,110738.225,No upcoming events found.,No upcoming events found.,No news found.
SOLARINDS,Solar Industries India Ltd.,Chemicals,18070.0,13394,2026-05-15,-6.0,PE,14000.0,5.49,274,0.35,99.13,78289.5,No upcoming events found.,No upcoming events found.,No news found.
JINDALSTEL,Jindal Steel Ltd.,Metals & Mining,1211.5,1179,2026-05-01,-20.0,CE,1400.0,0.44,273,0.35,99.3,77675.0625,No upcoming events found.,No upcoming events found.,No news found.
ULTRACEMCO,UltraTech Cement Ltd.,Construction Materials,11268.0,10944,2026-04-27,-24.0,CE,12900.0,5.47,273,0.55,98.72,50044.0,No upcoming events found.,No upcoming events found.,No news found.
AXISBANK,Axis Bank Ltd.,Financial Services,1236.2,1260,2026-04-25,-26.0,CE,1440.0,0.44,273,0.45,98.98,60207.0625,No upcoming events found.,No upcoming events found.,No news found.
DRREDDY,Dr. Reddy's Laboratories Ltd.,Healthcare,1329.0,1189,2026-05-12,-9.0,PE,1140.0,0.44,273,0.39,98.81,69457.25,No upcoming events found.,No upcoming events found.,No news found.
HINDUNILVR,Hindustan Unilever Ltd.,Fast Moving Consumer Goods,2210.0,2118,2026-04-30,-21.0,CE,2460.0,0.91,273,0.41,98.41,66750.45,No upcoming events found.,No upcoming events found.,No news found.
TVSMOTOR,TVS Motor Company Ltd.,Automobile and Auto Components,3334.0,3482,2026-05-13,-8.0,CE,4100.0,1.56,273,0.85,99.41,32204.825,No upcoming events found.,No upcoming events found.,No news found.
ULTRACEMCO,UltraTech Cement Ltd.,Construction Materials,11268.0,10944,2026-04-27,-24.0,CE,13100.0,5.46,273,0.59,98.84,46517.5,No upcoming events found.,No upcoming events found.,No news found.
ULTRACEMCO,UltraTech Cement Ltd.,Construction Materials,11268.0,10944,2026-04-27,-24.0,CE,12600.0,5.45,272,0.49,98.16,55372.0,No upcoming events found.,No upcoming events found.,No news found.
ETERNAL,Eternal Ltd.,Consumer Services,243.0,217,2026-04-28,-23.0,PE,200.0,0.11,272,0.42,98.39,65699.44875,No upcoming events found.,No upcoming events found.,No news found.
SBIN,State Bank of India,Financial Services,942.5,1042,2026-05-15,-6.0,CE,1080.0,0.36,271,0.44,98.79,61783.5,No upcoming events found.,No upcoming events found.,No news found.
SBIN,State Bank of India,Financial Services,942.5,1042,2026-05-15,-6.0,CE,1100.0,0.36,271,0.48,98.93,56511.0,No upcoming events found.,No upcoming events found.,No news found.
SBIN,State Bank of India,Financial Services,942.5,1042,2026-05-15,-6.0,CE,1090.0,0.36,271,0.46,98.87,59166.5,No upcoming events found.,No upcoming events found.,No news found.
INDIGO,InterGlobe Aviation Ltd.,Services,4207.0,4299,,,PE,3600.0,1.8,270,0.39,98.63,68954.075,No upcoming events found.,No upcoming events found.,No news found.
INFY,Infosys Ltd.,Information Technology,1195.0,1346,2026-04-23,-28.0,CE,1390.0,0.67,270,0.69,99.12,39236.6,No upcoming events found.,No upcoming events found.,No news found.
ULTRACEMCO,UltraTech Cement Ltd.,Construction Materials,11268.0,10924,2026-04-27,-24.0,PE,9500.0,5.38,268,0.62,99.45,43560.5,No upcoming events found.,No upcoming events found.,No news found.
SHRIRAMFIN,Shriram Finance Ltd.,Financial Services,920.0,948,2026-04-24,-27.0,CE,1120.0,0.32,268,0.34,99.29,78281.73125,No upcoming events found.,No upcoming events found.,No news found.
BHARTIARTL,Bharti Airtel Ltd.,Telecommunication,1905.0,1838,2026-05-13,-8.0,CE,2100.0,0.56,267,0.29,98.79,91723.9375,No upcoming events found.,No upcoming events found.,No news found.
HAL,Hindustan Aeronautics Ltd.,Capital Goods,4290.0,3810,2026-05-14,-7.0,CE,4900.0,1.77,266,0.36,98.72,72991.8,No upcoming events found.,No upcoming events found.,No news found.
TITAN,Titan Company Ltd.,Consumer Durables,4084.3,4238,2026-05-08,-13.0,CE,4650.0,1.52,266,0.42,98.85,63440.75,No upcoming events found.,No upcoming events found.,No news found.
INFY,Infosys Ltd.,Information Technology,1195.0,1346,2026-04-23,-28.0,CE,1350.0,0.66,265,0.59,98.26,44876.6,No upcoming events found.,No upcoming events found.,No news found.
INFY,Infosys Ltd.,Information Technology,1195.0,1325,2026-04-23,-28.0,PE,940.0,0.66,265,0.89,99.49,29920.6,No upcoming events found.,No upcoming events found.,No news found.
AXISBANK,Axis Bank Ltd.,Financial Services,1236.2,1260,2026-04-25,-26.0,CE,1430.0,0.43,265,0.42,99.25,62606.8125,No upcoming events found.,No upcoming events found.,No news found.
HAL,Hindustan Aeronautics Ltd.,Capital Goods,4290.0,3810,2026-05-14,-7.0,CE,5050.0,1.76,264,0.41,98.93,65082.8,No upcoming events found.,No upcoming events found.,No news found.
ICICIBANK,ICICI Bank Ltd.,Financial Services,1229.8,1251,2026-04-18,-33.0,CE,1440.0,0.38,262,0.38,99.25,68521.6,No upcoming events found.,No upcoming events found.,No news found.
HINDUNILVR,Hindustan Unilever Ltd.,Fast Moving Consumer Goods,2210.0,2118,2026-04-30,-21.0,CE,2480.0,0.88,262,0.41,98.57,64626.45,No upcoming events found.,No upcoming events found.,No news found.
ICICIBANK,ICICI Bank Ltd.,Financial Services,1229.8,1238,2026-04-18,-33.0,PE,1100.0,0.38,262,0.32,98.34,82178.6,No upcoming events found.,No upcoming events found.,No news found.
GODREJCP,Godrej Consumer Products Ltd.,Fast Moving Consumer Goods,1008.9,1037,2026-05-12,-9.0,CE,1130.0,0.53,262,0.52,98.45,50295.0,No upcoming events found.,No upcoming events found.,No news found.
NESTLEIND,Nestle India Ltd.,Fast Moving Consumer Goods,1416.0,1235,2026-04-21,-30.0,CE,1600.0,0.53,262,0.39,98.59,67254.5,No upcoming events found.,No upcoming events found.,No news found.
MOTHERSON,Samvardhana Motherson International Ltd.,Automobile and Auto Components,131.6,96,2026-05-20,-1.0,PE,100.0,0.04,261,0.37,99.01,71291.7225,No upcoming events found.,No upcoming events found.,No news found.
JSWSTEEL,JSW Steel Ltd.,Metals & Mining,1265.6,1159,2026-05-14,-7.0,CE,1440.0,0.39,261,0.12,99.16,210628.85,No upcoming events found.,No upcoming events found.,No news found.
PNB,Punjab National Bank,Financial Services,101.31,113,2026-05-05,-16.0,CE,128.0,0.03,260,0.53,99.59,49244.0,No upcoming events found.,No upcoming events found.,No news found.
HINDZINC,Hindustan Zinc Ltd.,Metals & Mining,622.35,561,2026-04-30,-21.0,CE,760.0,0.21,260,0.28,99.36,94007.475,No upcoming events found.,No upcoming events found.,No news found.
PNB,Punjab National Bank,Financial Services,101.31,113,2026-05-05,-16.0,CE,121.0,0.03,260,0.38,99.25,68044.0,No upcoming events found.,No upcoming events found.,No news found.
PNB,Punjab National Bank,Financial Services,101.31,113,2026-05-05,-16.0,CE,126.0,0.03,260,0.48,99.56,54364.0,No upcoming events found.,No upcoming events found.,No news found.
PNB,Punjab National Bank,Financial Services,101.31,113,2026-05-05,-16.0,CE,122.0,0.03,260,0.4,99.28,65244.0,No upcoming events found.,No upcoming events found.,No news found.
PNB,Punjab National Bank,Financial Services,101.31,93,2026-05-05,-16.0,PE,88.0,0.03,260,0.3,98.48,85404.0,No upcoming events found.,No upcoming events found.,No news found.
PNB,Punjab National Bank,Financial Services,101.31,113,2026-05-05,-16.0,CE,125.0,0.03,260,0.46,99.54,57004.0,No upcoming events found.,No upcoming events found.,No news found.
ITC,ITC Ltd.,Fast Moving Consumer Goods,308.95,286,2026-05-21,0.0,PE,270.0,0.16,259,0.59,97.88,44272.8,No upcoming events found.,No upcoming events found.,No news found.
ITC,ITC Ltd.,Fast Moving Consumer Goods,308.95,303,2026-05-21,0.0,CE,350.0,0.16,259,0.58,98.81,44912.8,No upcoming events found.,No upcoming events found.,No news found.
ITC,ITC Ltd.,Fast Moving Consumer Goods,308.95,303,2026-05-21,0.0,CE,355.0,0.16,259,0.62,99.08,41952.8,No upcoming events found.,No upcoming events found.,No news found.
BRITANNIA,Britannia Industries Ltd.,Fast Moving Consumer Goods,5341.0,5549,2026-05-07,-14.0,CE,6000.0,2.07,259,0.39,98.61,66036.9375,No upcoming events found.,No upcoming events found.,No news found.
ITC,ITC Ltd.,Fast Moving Consumer Goods,308.95,286,2026-05-21,0.0,PE,275.0,0.16,259,0.55,97.66,46896.8,No upcoming events found.,No upcoming events found.,No news found.
TVSMOTOR,TVS Motor Company Ltd.,Automobile and Auto Components,3334.0,3482,2026-05-13,-8.0,CE,3900.0,1.47,258,0.59,98.79,43890.325,No upcoming events found.,No upcoming events found.,No news found.
HAL,Hindustan Aeronautics Ltd.,Capital Goods,4290.0,3787,2026-05-14,-7.0,PE,3700.0,1.72,258,0.37,98.4,69027.8,No upcoming events found.,No upcoming events found.,No news found.
DRREDDY,Dr. Reddy's Laboratories Ltd.,Healthcare,1329.0,1189,2026-05-12,-9.0,PE,1160.0,0.41,257,0.35,98.56,73920.0,No upcoming events found.,No upcoming events found.,No news found.
SHRIRAMFIN,Shriram Finance Ltd.,Financial Services,920.0,948,2026-04-24,-27.0,CE,1130.0,0.31,257,0.34,99.11,75286.98125,No upcoming events found.,No upcoming events found.,No news found.
AXISBANK,Axis Bank Ltd.,Financial Services,1236.2,1260,2026-04-25,-26.0,CE,1400.0,0.41,257,0.37,99.02,69219.3125,No upcoming events found.,No upcoming events found.,No news found.
TRENT,Trent Ltd.,Consumer Services,4059.5,3838,2026-04-22,-29.0,CE,4600.0,2.57,257,0.5,97.98,51308.6,No upcoming events found.,No upcoming events found.,No news found.
MARUTI,Maruti Suzuki India Ltd.,Automobile and Auto Components,12958.0,12812,2026-04-28,-23.0,CE,14400.0,5.12,256,0.41,98.49,62329.5,No upcoming events found.,No upcoming events found.,No news found.
DMART,Avenue Supermarts Ltd.,Consumer Services,4170.0,4480,2026-05-02,-19.0,CE,4800.0,1.71,256,0.44,98.6,58116.5,No upcoming events found.,No upcoming events found.,No news found.
RELIANCE,Reliance Industries Ltd.,Oil Gas & Consumable Fuels,1326.3,1311,2026-04-24,-27.0,CE,1480.0,0.51,256,0.41,98.56,61907.25,No upcoming events found.,No upcoming events found.,No news found.
RELIANCE,Reliance Industries Ltd.,Oil Gas & Consumable Fuels,1326.3,1311,2026-04-24,-27.0,CE,1490.0,0.51,256,0.43,98.63,60132.25,No upcoming events found.,No upcoming events found.,No news found.
ABB,ABB India Ltd.,Capital Goods,6312.5,6286,2026-05-08,-13.0,CE,7300.0,2.05,256,0.32,98.94,81214.625,No upcoming events found.,No upcoming events found.,No news found.
RELIANCE,Reliance Industries Ltd.,Oil Gas & Consumable Fuels,1326.3,1311,2026-04-24,-27.0,CE,1500.0,0.51,256,0.44,98.7,58362.25,No upcoming events found.,No upcoming events found.,No news found.
BRITANNIA,Britannia Industries Ltd.,Fast Moving Consumer Goods,5341.0,5549,2026-05-07,-14.0,CE,5950.0,2.05,256,0.38,98.52,68240.9375,No upcoming events found.,No upcoming events found.,No news found.
HDFCBANK,HDFC Bank Ltd.,Financial Services,756.95,776,2026-04-18,-33.0,CE,845.0,0.46,254,0.62,98.23,40912.6625,No upcoming events found.,No upcoming events found.,No news found.
GRASIM,Grasim Industries Ltd.,Construction Materials,2883.1,2614,2026-05-20,-1.0,PE,2500.0,1.01,253,0.42,98.19,60551.0,No upcoming events found.,No upcoming events found.,No news found.
ICICIBANK,ICICI Bank Ltd.,Financial Services,1229.8,1251,2026-04-18,-33.0,CE,1420.0,0.36,253,0.35,99.08,73449.6,No upcoming events found.,No upcoming events found.,No news found.
VBL,Varun Beverages Ltd.,Fast Moving Consumer Goods,511.95,417,2026-04-30,-21.0,CE,575.0,0.23,253,0.38,98.61,66102.5,No upcoming events found.,No upcoming events found.,No news found.
INDIGO,InterGlobe Aviation Ltd.,Services,4207.0,4320,,,CE,4900.0,1.68,251,0.37,98.9,67160.075,No upcoming events found.,No upcoming events found.,No news found.
KOTAKBANK,Kotak Mahindra Bank Ltd.,Financial Services,378.8,370,2026-05-02,-19.0,CE,440.0,0.12,250,0.4,99.48,62396.5,No upcoming events found.,No upcoming events found.,No news found.
PIDILITIND,Pidilite Industries Ltd.,Chemicals,1449.1,1301,2026-05-07,-14.0,CE,1660.0,0.5,250,0.4,99.39,62496.5,No upcoming events found.,No upcoming events found.,No news found.
TMPV,Tata Motors Passenger Vehicles Ltd.,Automobile and Auto Components,361.75,293,2026-05-14,-7.0,PE,320.0,0.31,250,0.74,97.18,33649.6,No upcoming events found.,No upcoming events found.,No news found.
TITAN,Titan Company Ltd.,Consumer Durables,4084.3,4238,2026-05-08,-13.0,CE,4600.0,1.42,249,0.37,98.72,66521.0,No upcoming events found.,No upcoming events found.,No news found.
ADANIPORTS,Adani Ports and Special Economic Zone Ltd.,Services,1763.9,1371,2026-04-30,-21.0,PE,1400.0,0.53,249,0.34,99.07,73319.8,No upcoming events found.,No upcoming events found.,No news found.
ETERNAL,Eternal Ltd.,Consumer Services,243.0,247,2026-04-28,-23.0,CE,295.0,0.1,248,0.38,99.12,65698.69875,No upcoming events found.,No upcoming events found.,No news found.
LODHA,Lodha Developers Ltd.,Realty,869.9,733,2026-04-24,-27.0,CE,1040.0,0.55,247,0.48,99.32,51415.65,No upcoming events found.,No upcoming events found.,No news found.
WIPRO,Wipro Ltd.,Information Technology,195.85,212,2026-04-16,-35.0,CE,227.5,0.08,247,0.45,98.76,55519.275,No upcoming events found.,No upcoming events found.,No news found.
TECHM,Tech Mahindra Ltd.,Information Technology,1468.3,1483,2026-04-22,-29.0,CE,1680.0,0.41,247,0.32,99.01,77075.1,No upcoming events found.,No upcoming events found.,No news found.
TITAN,Titan Company Ltd.,Consumer Durables,4084.3,4238,2026-05-08,-13.0,CE,4750.0,1.41,247,0.43,99.19,57300.5,No upcoming events found.,No upcoming events found.,No news found.
HDFCLIFE,HDFC Life Insurance Company Ltd.,Financial Services,609.1,570,2026-04-16,-35.0,PE,540.0,0.23,247,0.39,98.98,63012.4,No upcoming events found.,No upcoming events found.,No news found.
HDFCLIFE,HDFC Life Insurance Company Ltd.,Financial Services,609.1,587,2026-04-16,-35.0,CE,700.0,0.23,247,0.44,99.16,56148.4,No upcoming events found.,No upcoming events found.,No news found.
ZYDUSLIFE,Zydus Lifesciences Ltd.,Healthcare,1066.9,868,2026-05-19,-2.0,PE,840.0,0.28,247,0.37,99.2,66709.35,No upcoming events found.,No upcoming events found.,No news found.
ZYDUSLIFE,Zydus Lifesciences Ltd.,Healthcare,1066.9,868,2026-05-19,-2.0,PE,830.0,0.28,247,0.39,99.08,63784.35,No upcoming events found.,No upcoming events found.,No news found.
